📺熊猫频道,#genre#
CCTV3,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMy9pbmRleC5tM3U4
CCTV3,http://110.80.17.38:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://121.19.134.204:808/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://121.19.134.69:808/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://genglei.8866.org:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://117.174.25.254:8188/rtp/239.0.0.12:5140
CCTV3,http://222.134.245.16:9901/tsfile/live/0003_1.m3u8
CCTV3,http://guyue0227.eicp.net:35455/mgtv/624878271.m3u8
CCTV4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229749/396328931.smil/index.m3u8?fmt=ts2hls
CCTV4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236442/index.m3u8
CCTV4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236258/index.m3u8
CCTV4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232759/396328931.smil/index.m3u8?fmt=ts2hls
CCTV4,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-2.m3u8
CCTV4,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=CCTVeurope&ChannelID=CCTVeurope&videoTVChannel=CCTVeurope&P2PChannelID=pd://CCTV_p2p_CCTVeurope
CCTV4,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=CCTVeurope&videoTVChannel=CCTVeurope&P2PChannelID=pd://CCTV_p2p_CCTVeurope&tai=CCTV1&VideoName=CCTV1&channelID=CCTVeurope
CCTV4,https://t.freetv.fun/live/cctv4-zhong-wen-guo-ji-3.php
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=2026020706253597c73152733e490ba37a5cf0725224e1&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260207062535&Channel_ID=0116_2600036500-99000-201600010014376&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=113.6.228.77&SecurityKey=20260207062535&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8dbbb6ae5abeeb63f20cf15d66e7376f&sv=10004&ct=android
CCTV4,http://gxyd.484947.xyz/PLTV/77777777/224/3221225761/index.m3u8?servicetype=3&IASHttpSessionId=OTT
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=2026020708020541135a08941847b285bc0595a079f510&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20260207080205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20260207080205&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2e90db9d3883d15875d7f7f9d68d4097
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=20260207080205a5668343957c4cfcbc07e2b0e78840d7&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20260207080205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20260207080205&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=08f2bc14de743cf14961908409e2089d
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=20260207120203a24379caafa94f0a8904a1fc669d0b39&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260207120203&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20260207120203&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0f39a5eb086dd4f75ffa2bb8dc632775
CCTV4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=20260207080203b4302e0873154ee3b819e2c90b800aa0&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260207080203&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20260207080203&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=282d8a8ac943652a97b9d497d4b509b9
CCTV4,https://t.freetv.fun/live/cctv4-2.php
CCTV4,https://t.freetv.fun/live/cctv4k.php
CCTV4,https://dash2.antik.sk/live/test_cctv_tizen/playlist.m3u8
CCTV4,https://t.freetv.fun/live/cctv4-6.php
CCTV4,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.0.194:5146
CCTV4,https://t.freetv.fun/live/cctv4.m3u8
CCTV4,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.1.163:5146
CCTV4,https://smt.858.qzz.io/Smart.php?id=Cctv4
CCTV4,https://t.freetv.fun/live/cctv4-4.m3u8
CCTV4,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji.m3u8
CCTV4,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.0.174:5146
CCTV4,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.1.166:5146
CCTV4,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.0.78:5146
CCTV4,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-1.m3u8
CCTV4,http://iptv.4666888.xyz/iptv2A.php?id=10
CCTV4,http://146.56.248.47:1366/SuanFaZhibo2026/live8/miguVIP.php?id=631780421
CCTV4,http://8.138.7.223/tv/mgitv.php?id=19
CCTV4,http://111.9.163.109:55555/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://111.9.163.109:55555/tsfile/live/0004_1.m3u8?key=txiptv
CCTV4,http://8.138.7.223/tv/mgitv.php?id=20
CCTV4,http://111.170.157.210:1081/?id=631780421&auth=95d4c11f9a4bc430bf05d5da4ace7ccbcc9c3e19f585e22907565877335c8708d82ec1f4d833e4faa315f5832418e119
CCTV4,http://www.iptvvpn.cn:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://110.42.37.69:6688/live/live.php?token=zUA1TRLJ9Q&id=cctv4mz&zy.m3u8
CCTV4,http://110.42.37.69:6688/live/live.php?token=zUA1TRLJ9Q&id=cctv4&zy.m3u8
CCTV4,http://110.42.37.69:6688/live/live.php?token=zUA1TRLJ9Q&id=cctv4oz&zy.m3u8
CCTV4,http://39.152.103.17:8089/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4
CCTV4,http://8.138.7.223/tv/mgitv.php?id=17
CCTV4,http://8.138.7.223/tv/mgitv.php?id=18
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4%E7%BE%8E%E6%B4%B2
CCTV4,https://iptv.catvod.com/live.php?id=CCTV4%E6%AC%A7%E6%B4%B2
CCTV4,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIxOC4yMy4xOTIuMzM6OTk5OS9uZXdsaXZlL2xpdmUvaGxzLzQvbGl2ZS5tM3U4
CCTV4,http://116.76.254.170:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://183.236.43.98:4111/udp/239.77.1.163:5146
CCTV4,http://dsl1.oni2023.uk:8888/udp/239.253.43.121:5146
CCTV4,http://zb.hexuntong.net:8188/rtp/239.3.1.105:8092
CCTV4,http://home.scanflove.com:7788/rtp/235.254.199.183:7980
CCTV4,http://171.83.103.119:9999/rtp/239.69.1.232:11034
CCTV4,http://171.83.103.119:9999/rtp/239.69.1.231:11028
CCTV4,http://ms.fxim.net:808/hls/4/index.m3u8
CCTV4,http://home.ruibang.ltd:8095/rtp/239.49.8.51:9806?
CCTV4,http://36.136.38.87:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.100.30.54:4022/udp/239.77.1.163:5146
CCTV4,http://113.100.30.54:4022/udp/239.253.43.121:5146
CCTV4,http://112.123.206.32:808/hls/4/index.m3u8
CCTV4,http://113.100.30.54:4022/udp/239.77.0.78:5146
CCTV4,http://58.32.18.53:4022/udp/233.18.204.70:5140
CCTV4,http://shuangyashan.coccc.online:65000/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://120.202.94.181:9446/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://119.91.7.169:2026/ysws.php?id=CCTV4
CCTV4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009
CCTV4,http://180.109.94.156:4022/udp/239.49.8.51:9806
CCTV4,http://113.15.109.216:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://61.184.46.85:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://39.152.103.17:8089/tsfile/live/1003_1.m3u8
CCTV4,http://113.100.30.54:4022/udp/239.253.43.120:5146
CCTV4,http://tvtj.jxwltx.com:8003/cctv4.m3u8
CCTV4,http://gfr.x3322.net:9901/tsfile/live/1003_1.m3u8
CCTV4,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNC9pbmRleC5tM3U4
CCTV4,http://111.221.137.234:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://gfr.x3322.net:9901/tsfile/live/1069_1.m3u8
CCTV4,http://218.13.170.98:9901/tsfile/live/0004_1.m3u8
CCTV4,http://124.228.160.14:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://kouki.pro:8888/rtp/239.49.8.51:9806?
CCTV4,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzEyMC40MC4zOS4yNDY6MzUyL25ld2xpdmUvbGl2ZS9obHMvNC9saXZlLm0zdTg=
CCTV4,http://1.197.249.139:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV4,http://121.19.134.204:808/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://222.134.245.16:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://121.19.134.69:808/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://genglei.8866.org:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV4,http://113.44.65.227:1234/631780421
CCTV4,http://sun135790.x3322.net:9901/tsfile/live/16011_1.m3u8?key=txiptv
CCTV4,http://117.174.25.254:8188/rtp/239.0.0.13:5140
CCTV5+,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236306/index.m3u8
CCTV5+,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228372/396328931.smil/index.m3u8?fmt=ts2hls
CCTV5+,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229684/396328931.smil/index.m3u8?fmt=ts2hls
CCTV5+,http://gxyd.484947.xyz/PLTV/77777777/224/3221225712/index.m3u8?servicetype=3&IASHttpSessionId=OTT
CCTV5+,https://t.freetv.fun/live/cctv5-plus-3.m3u8
CCTV5+,http://124.228.160.14:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://23.237.228.134/live5/CCTV5p.m3u8
CCTV5+,http://111.221.137.155:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://61.184.46.85:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://122.5.16.250:8989/tsfile/live/1030_1.m3u8
CCTV5+,http://183.236.43.98:4111/udp/239.77.1.31:5146
CCTV5+,http://146.56.248.47:1366/SuanFaZhibo2026/live8/miguVIP.php?id=641886773
CCTV5+,http://119.91.7.169:2026/ysws.php?id=CCTV5p
CCTV5+,http://111.170.157.210:1081/?id=641886773&auth=95d4c11f9a4bc430bf05d5da4ace7ccbe8e312151a2307df5f61f7898507b915067e96a458c29392da3360c9e827756b
CCTV5+,http://113.100.30.54:4022/udp/239.77.0.87:5146
CCTV5+,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
CCTV5+,http://113.100.30.54:4022/udp/239.77.1.31:5146
CCTV5+,http://home.scanflove.com:7788/rtp/235.254.199.121:7980
CCTV5+,http://zb.hexuntong.net:8188/rtp/239.3.1.130:8004
CCTV5+,http://180.109.94.156:4022/udp/239.49.8.18:9610
CCTV5+,http://58.32.18.53:4022/udp/233.18.204.67:5140
CCTV5+,http://116.76.254.170:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232648/396328931.smil/index.m3u8?fmt=ts2hls
CCTV5,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236175/index.m3u8
CCTV5,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232669/index.m3u8
CCTV5,http://gxyd.484947.xyz/PLTV/77777777/224/3221225660/index.m3u8?servicetype=3&IASHttpSessionId=OTT
CCTV5,http://112.254.55.106:22222/udp/239.253.254.192:8000
CCTV5,http://www.iptvvpn.cn:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://gfr.x3322.net:9901/tsfile/live/1070_1.m3u8
CCTV5,http://124.228.160.14:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://183.236.43.98:4111/udp/239.77.0.170:5146
CCTV5,http://119.91.7.169:2026/ysws.php?id=CCTV5
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009
CCTV5,http://home.ruibang.ltd:8095/rtp/239.49.8.18:9610?
CCTV5,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIxOC4yMy4xOTIuMzM6OTk5OS9uZXdsaXZlL2xpdmUvaGxzLzUvbGl2ZS5tM3U4
CCTV5,http://zb.hexuntong.net:8188/rtp/239.3.1.173:8001
CCTV5,http://www.520345.xyz:8188/rtp/239.69.1.13:9718
CCTV5,http://111.9.163.109:55555/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://113.100.30.54:4022/udp/239.77.0.170:5146
CCTV5,http://111.9.163.109:55555/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://180.109.94.156:4022/udp/239.49.8.75:8000
CCTV5,http://www.520345.xyz:8188/rtp/239.69.1.123:10376
CCTV5,http://120.202.94.181:9446/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://gfr.x3322.net:9901/tsfile/live/1004_1.m3u8
CCTV5,http://39.152.103.17:8089/tsfile/live/1004_1.m3u8
CCTV5,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzEyMC40MC4zOS4yNDY6MzUyL25ld2xpdmUvbGl2ZS9obHMvNS9saXZlLm0zdTg=
CCTV5,http://101.66.198.203:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://home.scanflove.com:7788/rtp/235.254.199.146:7980
CCTV5,http://hczn.x3322.net:9902/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.76.254.170:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://tvtj.jxwltx.com:8003/cctv5.m3u8
CCTV5,http://home.ruibang.ltd:8095/rtp/239.49.8.75:8000?
CCTV5,http://58.32.18.53:4022/udp/233.18.204.71:5140
CCTV5,http://39.152.103.17:8089/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1
CCTV6,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232599/396328931.smil/index.m3u8?fmt=ts2hls
CCTV6,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236448/index.m3u8
CCTV6,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230685/index.m3u8
CCTV6,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236256/index.m3u8
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=20260207120203e2a08bb7dc97498f9af25f777f2bea6f&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260207120203&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=218.28.233.106&SecurityKey=20260207120203&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=03e9c13e1ea814a548120e0ea03134a4
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=20260207080204186b1695843f413992ea2da554e06406&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260207080204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=218.28.233.106&SecurityKey=20260207080204&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=93f84b7a25775a693e9f0d2973ce4184
CCTV6,http://gxyd.484947.xyz/PLTV/77777777/224/3221225715/index.m3u8?servicetype=3&IASHttpSessionId=OTT
CCTV6,https://t.freetv.fun/live/cctv6-1.php
CCTV6,https://live.catvod.com/live.php?id=cctv6
CCTV6,https://mgtv.ottiptv.cc/mg/624878396.m3u8?userid=5559462299&sign=f5709a395fd3bb9416ee89d509c91a137a5d63bcae6c6f32db092808e9002ec372e741f3f02881ecd92bf6877e9cb3118c749a531f1241a410f0e037dbf18b1fb7e0989450661f7a7e008a55fbeedb499b&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
CCTV6,https://t.freetv.fun/live/cctv6-4.m3u8
CCTV6,https://t.freetv.fun/live/cctv6-6.php
CCTV6,https://t.freetv.fun/live/cctv6.m3u8
CCTV6,https://smt.858.qzz.io/Smart.php?id=cctv6
CCTV6,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.0.171:5146
CCTV6,http://[2603:c022:8005:81ff:6745:ae39:400f:259a]:4022/udp/239.77.0.178:5146
CCTV6,http://146.56.248.47:1366/SuanFaZhibo2026/live8/miguVIP.php?id=624878396
CCTV6,http://8.138.7.223/tv/mgitv.php?id=30
CCTV6,http://8.138.7.223/tv/mgitv.php?id=34
CCTV6,http://www.iptvvpn.cn:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://111.170.157.210:1081/?id=624878396&auth=95d4c11f9a4bc430bf05d5da4ace7ccb286e9ceb3aed924de256d512ccf388dcab3088f7a2f7510703ce1d7edcff55a9
CCTV6,http://110.42.37.69:6688/live/live.php?token=zUA1TRLJ9Q&id=cctv6&zy.m3u8
CCTV6,http://8.138.7.223/tv/mgitv.php?id=31
CCTV6,http://8.138.7.223/tv/mgitv.php?id=35
CCTV6,http://8.138.7.223/tv/mgitv.php?id=32
CCTV6,http://8.138.7.223/tv/mgitv.php?id=33
CCTV6,http://113.100.30.54:4022/udp/239.77.0.178:5146
CCTV6,http://39.152.103.17:8089/tsfile/live/1005_1.m3u8
CCTV6,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIxOC4yMy4xOTIuMzM6OTk5OS9uZXdsaXZlL2xpdmUvaGxzLzcvbGl2ZS5tM3U4
CCTV6,http://119.91.7.169:2026/ysws.php?id=CCTV6
CCTV6,https://iptv.catvod.com/live.php?id=CCTV6
CCTV6,http://39.152.103.17:8089/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&down=1
CCTV6,http://27.41.245.32:801/hls/6/index.m3u8
CCTV6,http://home.scanflove.com:7788/rtp/235.254.199.55:7980
CCTV6,http://116.76.254.170:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://183.236.43.98:4111/udp/239.77.0.171:5146
CCTV6,http://zb.hexuntong.net:8188/rtp/239.3.1.174:8001
CCTV6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
CCTV6,http://58.32.18.53:4022/udp/233.18.204.72:5140
CCTV6,http://101.66.198.203:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://120.202.94.181:9446/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://180.109.94.156:4022/udp/239.49.8.76:8000
CCTV6,http://61.184.46.85:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://113.100.30.54:4022/udp/239.77.0.171:5146
CCTV6,http://shuangyashan.coccc.online:65000/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://tvtj.jxwltx.com:8003/cctv6.m3u8
CCTV6,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2NjdHY2Lm0zdTg=
CCTV6,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8
CCTV6,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzEyMC40MC4zOS4yNDY6MzUyL25ld2xpdmUvbGl2ZS9obHMvNy9saXZlLm0zdTg=
CCTV6,http://101.66.199.87:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://110.80.17.38:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://124.228.160.14:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
CCTV6,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNi9pbmRleC5tM3U4
CCTV6,http://1.197.249.139:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://121.19.134.204:808/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://genglei.8866.org:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,http://121.19.134.69:808/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8
CCTV6,http://111.221.137.234:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://23.237.228.134/live5/CCTV6.m3u8
CCTV6,http://117.174.25.254:8188/rtp/239.0.0.15:5140
CCTV6,http://guyue0227.eicp.net:35455/mgtv/624878396.m3u8
CCTV7,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228330/396328931.smil/index.m3u8?fmt=ts2hls
CCTV7,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236446/index.m3u8
CCTV7,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236219/index.m3u8
